LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
299636.0,1.0,0.0,0.0,28.0,1.0,-2.0,2.0,3.0,-2.0,-2.0,-81.0,138404.0,-200.0,110773.0,4283.0,107209.0,0.0,0.0,0.0,512645.0,10575.0,0.0,0.0
135459.0,1.0,0.0,0.0,30.0,1.0,-1.0,-1.0,0.0,-2.0,-1.0,37043.0,80054.0,-200.0,21820.0,35799.0,50995.0,0.0,0.0,0.0,75141.0,0.0,22638.0,0.0
10000.0,1.0,1.0,1.0,40.0,1.0,-2.0,2.0,5.0,-2.0,-2.0,-81.0,146615.0,-200.0,-212.0,-232.0,81900.0,0.0,0.0,0.0,446110.0,0.0,124933.0,0.0
184105.0,1.0,0.0,0.0,21.0,6.0,-2.0,3.0,0.0,-2.0,-2.0,18949.0,48355.0,-200.0,-212.0,68695.0,178441.0,354704.0,0.0,16342.0,175356.0,282777.0,287816.0,0.0
138044.0,1.0,0.0,1.0,29.0,2.0,-2.0,1.0,1.0,-2.0,-2.0,-81.0,100156.0,-200.0,-212.0,24387.0,54308.0,0.0,0.0,0.0,188248.0,42449.0,147528.0,0.0
10000.0,1.0,0.0,1.0,21.0,5.0,-1.0,5.0,2.0,-2.0,0.0,59827.0,217400.0,-200.0,99928.0,-232.0,-331.0,0.0,0.0,0.0,248744.0,0.0,58467.0,0.0
13705.0,1.0,0.0,0.0,21.0,2.0,-2.0,2.0,1.0,-2.0,-2.0,75199.0,61280.0,-200.0,73782.0,-232.0,71051.0,0.0,0.0,0.0,127628.0,0.0,253283.0,0.0
237529.0,1.0,0.0,0.0,33.0,1.0,1.0,1.0,2.0,-2.0,-2.0,24281.0,90257.0,-200.0,18975.0,34025.0,30868.0,0.0,0.0,0.0,260227.0,3322.0,31630.0,0.0
10000.0,1.0,0.0,0.0,22.0,5.0,-2.0,2.0,-2.0,-2.0,1.0,-81.0,186621.0,-200.0,131333.0,73548.0,40960.0,159802.0,0.0,0.0,299458.0,46510.0,12997.0,0.0
147604.0,1.0,0.0,0.0,21.0,3.0,-2.0,2.0,-0.0,-2.0,-2.0,37870.0,41812.0,-200.0,-212.0,44770.0,88247.0,36831.0,0.0,0.0,16305.0,86964.0,286562.0,0.0
10000.0,1.0,0.0,1.0,28.0,1.0,-2.0,2.0,0.0,-2.0,-1.0,-81.0,156658.0,-200.0,142273.0,24422.0,95353.0,0.0,0.0,0.0,404427.0,0.0,38786.0,0.0
10000.0,1.0,1.0,1.0,39.0,1.0,-1.0,0.0,1.0,-2.0,-2.0,-81.0,150229.0,-200.0,7753.0,13233.0,21269.0,0.0,0.0,0.0,263194.0,11051.0,136540.0,0.0
118262.0,1.0,0.0,0.0,27.0,1.0,-1.0,-1.0,1.0,-2.0,-1.0,91493.0,55440.0,-200.0,17715.0,-232.0,39662.0,0.0,0.0,0.0,0.0,0.0,83788.0,0.0
10000.0,1.0,0.0,1.0,34.0,4.0,-2.0,3.0,5.0,-2.0,-2.0,-81.0,297455.0,-200.0,26244.0,-232.0,17728.0,0.0,0.0,0.0,641426.0,12610.0,0.0,1.0
71290.0,1.0,0.0,0.0,21.0,3.0,-1.0,1.0,3.0,-2.0,-1.0,157449.0,75692.0,-200.0,68964.0,-232.0,-331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,8.0,-2.0,6.0,2.0,-2.0,-0.0,388652.0,78850.0,-200.0,120077.0,-232.0,-331.0,0.0,0.0,0.0,0.0,50198.0,205892.0,0.0
178213.0,1.0,0.0,0.0,21.0,4.0,-2.0,7.0,1.0,-2.0,-2.0,208544.0,16202.0,-200.0,-212.0,10018.0,92132.0,0.0,0.0,102458.0,0.0,203021.0,577351.0,0.0
99342.0,1.0,1.0,1.0,37.0,-2.0,-2.0,0.0,2.0,-2.0,-2.0,-81.0,75896.0,-200.0,55071.0,10622.0,104966.0,0.0,0.0,0.0,292828.0,0.0,197697.0,0.0
10000.0,1.0,0.0,0.0,23.0,3.0,-2.0,1.0,-1.0,-2.0,0.0,50630.0,130483.0,-200.0,87370.0,41220.0,11440.0,16768.0,0.0,0.0,124458.0,0.0,0.0,0.0
62836.0,1.0,1.0,1.0,21.0,2.0,-2.0,4.0,-1.0,-2.0,1.0,56679.0,158149.0,-200.0,163209.0,60486.0,-331.0,0.0,0.0,0.0,360852.0,24065.0,186498.0,0.0
107725.0,1.0,1.0,1.0,41.0,-2.0,-2.0,2.0,4.0,-2.0,-2.0,-81.0,207868.0,22433.0,-212.0,-232.0,67364.0,0.0,0.0,0.0,535978.0,31506.0,153087.0,0.0
10000.0,1.0,0.0,0.0,21.0,3.0,-2.0,5.0,4.0,-2.0,-1.0,167171.0,194952.0,-200.0,130201.0,-232.0,23190.0,0.0,0.0,0.0,352469.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,8.0,-2.0,5.0,5.0,-2.0,-1.0,191180.0,196834.0,-200.0,129326.0,-232.0,-331.0,0.0,0.0,0.0,245128.0,0.0,0.0,0.0
380208.0,1.0,0.0,0.0,35.0,1.0,-0.0,0.0,2.0,-2.0,-2.0,20652.0,83414.0,-200.0,8633.0,52923.0,38979.0,0.0,0.0,0.0,291789.0,79968.0,46804.0,0.0
10000.0,1.0,1.0,1.0,29.0,3.0,0.0,4.0,4.0,-2.0,-1.0,38919.0,201634.0,-200.0,146644.0,-232.0,-331.0,0.0,0.0,0.0,562679.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,28.0,3.0,-2.0,1.0,-2.0,-2.0,0.0,28441.0,221967.0,-200.0,88971.0,43042.0,3327.0,0.0,0.0,0.0,312297.0,50123.0,0.0,0.0
30199.0,1.0,0.0,0.0,32.0,4.0,4.0,2.0,7.0,-2.0,-2.0,-81.0,163806.0,-200.0,-212.0,-232.0,-331.0,0.0,0.0,0.0,291756.0,0.0,0.0,0.0
24175.0,1.0,0.0,1.0,21.0,4.0,-2.0,3.0,0.0,-2.0,-1.0,-81.0,166296.0,-200.0,89658.0,37034.0,13931.0,0.0,0.0,0.0,323667.0,0.0,19012.0,0.0
10000.0,1.0,0.0,0.0,21.0,5.0,-2.0,1.0,4.0,-2.0,-0.0,244403.0,120447.0,-200.0,114995.0,-232.0,-331.0,0.0,40213.0,0.0,0.0,0.0,0.0,0.0
56843.0,1.0,0.0,1.0,27.0,1.0,-2.0,1.0,-1.0,-2.0,-1.0,-81.0,79786.0,-200.0,70377.0,71629.0,97037.0,2984.0,0.0,0.0,202565.0,0.0,182911.0,0.0
152883.0,1.0,0.0,1.0,21.0,1.0,-2.0,2.0,-1.0,-2.0,-0.0,48385.0,91817.0,-200.0,57095.0,57497.0,22603.0,0.0,0.0,0.0,45238.0,0.0,194672.0,0.0
10000.0,1.0,0.0,0.0,21.0,3.0,-2.0,3.0,2.0,-2.0,1.0,247221.0,156759.0,-200.0,139210.0,-232.0,-331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209402.0,1.0,0.0,0.0,30.0,2.0,-2.0,0.0,1.0,-2.0,-1.0,17594.0,101236.0,-200.0,39890.0,50273.0,41058.0,75165.0,0.0,0.0,207749.0,57754.0,0.0,0.0
272768.0,1.0,0.0,0.0,30.0,2.0,2.0,2.0,4.0,-2.0,-2.0,38285.0,82742.0,-200.0,-212.0,-232.0,27166.0,0.0,0.0,0.0,286680.0,0.0,80470.0,0.0
157239.0,1.0,0.0,1.0,25.0,1.0,-2.0,2.0,1.0,-2.0,-2.0,23079.0,111898.0,-200.0,113815.0,43768.0,86042.0,0.0,0.0,0.0,368881.0,0.0,86786.0,0.0
10000.0,1.0,1.0,0.0,25.0,-0.0,-2.0,2.0,2.0,-2.0,-1.0,115605.0,144648.0,-200.0,125989.0,-232.0,-331.0,0.0,0.0,0.0,139813.0,0.0,10684.0,0.0
10000.0,1.0,1.0,1.0,25.0,6.0,-2.0,4.0,1.0,-2.0,-2.0,-81.0,206282.0,-200.0,65338.0,16538.0,3377.0,30633.0,0.0,0.0,388245.0,45150.0,59373.0,1.0
277573.0,1.0,0.0,0.0,24.0,-0.0,-1.0,2.0,4.0,-2.0,-2.0,154637.0,94334.0,-200.0,69632.0,-232.0,16062.0,0.0,0.0,0.0,226053.0,0.0,136431.0,0.0
121421.0,1.0,0.0,1.0,32.0,1.0,-2.0,2.0,2.0,-2.0,-2.0,-81.0,125597.0,-200.0,-212.0,16240.0,55133.0,0.0,0.0,0.0,199030.0,102305.0,240067.0,0.0
30192.0,1.0,1.0,1.0,33.0,-1.0,1.0,2.0,4.0,-2.0,-2.0,32462.0,105952.0,-200.0,130757.0,-232.0,46211.0,0.0,0.0,0.0,428933.0,0.0,167650.0,0.0
81916.0,1.0,1.0,1.0,35.0,1.0,-2.0,1.0,2.0,-2.0,-2.0,-81.0,97355.0,-200.0,-212.0,-232.0,27345.0,0.0,0.0,0.0,130764.0,134576.0,374396.0,0.0
216291.0,1.0,1.0,1.0,25.0,1.0,1.0,3.0,2.0,-2.0,-2.0,34131.0,86534.0,-200.0,82991.0,22985.0,17206.0,0.0,0.0,0.0,235601.0,0.0,206778.0,0.0
102243.0,1.0,0.0,0.0,21.0,6.0,-2.0,5.0,-2.0,-2.0,1.0,-81.0,213408.0,-200.0,44655.0,152084.0,32076.0,193333.0,0.0,0.0,379661.0,138451.0,0.0,0.0
39878.0,1.0,0.0,1.0,23.0,2.0,-2.0,2.0,-2.0,-2.0,0.0,12714.0,156518.0,-200.0,47957.0,73622.0,27259.0,0.0,0.0,0.0,186269.0,38588.0,91284.0,0.0
10000.0,1.0,0.0,1.0,31.0,0.0,-2.0,2.0,3.0,-2.0,-2.0,-81.0,160745.0,-200.0,105657.0,-232.0,112423.0,0.0,0.0,0.0,543938.0,0.0,31568.0,0.0
10000.0,1.0,1.0,0.0,21.0,3.0,-2.0,4.0,2.0,-2.0,1.0,244547.0,176198.0,-200.0,203024.0,-232.0,-331.0,0.0,0.0,0.0,89307.0,0.0,0.0,0.0
466558.0,1.0,0.0,1.0,21.0,4.0,-0.0,6.0,0.0,-2.0,-1.0,70107.0,137557.0,-200.0,91661.0,104593.0,-331.0,0.0,21870.0,0.0,360620.0,115714.0,214108.0,0.0
290025.0,1.0,0.0,0.0,33.0,-1.0,0.0,1.0,3.0,-2.0,-2.0,30244.0,60042.0,-200.0,63630.0,33577.0,67470.0,0.0,0.0,0.0,315744.0,0.0,115147.0,0.0
10000.0,1.0,1.0,0.0,21.0,2.0,-2.0,3.0,3.0,-2.0,-0.0,232478.0,171959.0,-200.0,138111.0,-232.0,-331.0,0.0,0.0,0.0,99230.0,0.0,0.0,0.0
217336.0,1.0,1.0,1.0,38.0,-2.0,-1.0,1.0,3.0,-2.0,-2.0,-81.0,67285.0,-200.0,50319.0,17586.0,88255.0,0.0,0.0,0.0,332902.0,0.0,245840.0,0.0
292511.0,1.0,0.0,0.0,21.0,2.0,0.0,5.0,4.0,-2.0,-2.0,194935.0,19245.0,-200.0,85577.0,-232.0,28580.0,0.0,0.0,0.0,223413.0,83572.0,460656.0,0.0
283020.0,1.0,0.0,0.0,22.0,-1.0,-1.0,3.0,5.0,-2.0,-2.0,182469.0,91850.0,-200.0,73189.0,-232.0,18066.0,0.0,0.0,0.0,225682.0,0.0,192021.0,0.0
10000.0,1.0,0.0,0.0,21.0,5.0,-2.0,3.0,0.0,-2.0,1.0,89949.0,269318.0,-200.0,186016.0,-232.0,-331.0,0.0,0.0,0.0,340008.0,0.0,0.0,0.0
371719.0,1.0,0.0,0.0,28.0,1.0,-1.0,-2.0,3.0,-2.0,-1.0,62128.0,81214.0,-200.0,25495.0,-232.0,-331.0,0.0,0.0,0.0,0.0,27517.0,0.0,0.0
151461.0,1.0,0.0,1.0,25.0,2.0,-1.0,2.0,-0.0,-2.0,-1.0,-81.0,101400.0,-200.0,72024.0,78601.0,47184.0,0.0,0.0,0.0,233141.0,19614.0,224414.0,0.0
10000.0,1.0,0.0,0.0,21.0,2.0,-2.0,4.0,2.0,-2.0,-2.0,193505.0,45979.0,-200.0,-212.0,-232.0,112823.0,17658.0,0.0,31926.0,88478.0,128459.0,343765.0,0.0
256514.0,1.0,0.0,0.0,25.0,1.0,-0.0,1.0,5.0,-2.0,-2.0,163297.0,72147.0,-200.0,25436.0,-232.0,-331.0,0.0,0.0,0.0,41567.0,0.0,6848.0,0.0
109817.0,1.0,0.0,1.0,21.0,4.0,-1.0,4.0,2.0,-2.0,-2.0,6648.0,60568.0,-200.0,53494.0,-232.0,81176.0,0.0,0.0,0.0,128427.0,11498.0,355328.0,0.0
184010.0,1.0,0.0,0.0,31.0,1.0,-2.0,0.0,1.0,-2.0,-2.0,27574.0,152663.0,-200.0,33951.0,20028.0,38114.0,0.0,0.0,0.0,288834.0,49708.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,2.0,-2.0,6.0,2.0,-2.0,-2.0,191804.0,167714.0,-200.0,144624.0,-232.0,56474.0,0.0,0.0,0.0,394321.0,0.0,33415.0,0.0
385463.0,1.0,0.0,0.0,30.0,3.0,1.0,-1.0,6.0,-2.0,-1.0,38299.0,123796.0,-200.0,12463.0,-232.0,-331.0,0.0,0.0,0.0,125076.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,21.0,2.0,-2.0,0.0,-0.0,-2.0,1.0,142234.0,167614.0,-200.0,126874.0,-232.0,-331.0,0.0,0.0,0.0,111205.0,0.0,0.0,0.0
247588.0,1.0,0.0,0.0,33.0,3.0,-0.0,-0.0,3.0,-2.0,-2.0,-81.0,114560.0,-200.0,-212.0,-232.0,44519.0,16395.0,0.0,0.0,207457.0,0.0,0.0,0.0
160402.0,1.0,0.0,1.0,21.0,2.0,-2.0,2.0,-1.0,-2.0,-1.0,10083.0,64809.0,-200.0,21323.0,59139.0,52539.0,0.0,0.0,0.0,24306.0,56634.0,309221.0,0.0
165231.0,1.0,2.0,1.0,31.0,-2.0,0.0,3.0,3.0,-2.0,-2.0,-81.0,41090.0,-200.0,158844.0,2193.0,112053.0,0.0,0.0,0.0,396875.0,0.0,372271.0,0.0
106274.0,1.0,0.0,1.0,23.0,-0.0,-2.0,2.0,-1.0,-2.0,-1.0,21924.0,111731.0,-200.0,34452.0,45865.0,35934.0,0.0,0.0,0.0,107568.0,22400.0,290806.0,0.0
10000.0,1.0,1.0,1.0,21.0,3.0,0.0,7.0,4.0,-2.0,1.0,173932.0,223845.0,-200.0,165864.0,-232.0,-331.0,0.0,0.0,0.0,362076.0,0.0,1747.0,0.0
178654.0,1.0,0.0,0.0,37.0,2.0,2.0,1.0,5.0,-2.0,-2.0,-81.0,124423.0,-200.0,-212.0,-232.0,-331.0,0.0,0.0,0.0,336466.0,0.0,47921.0,0.0
10000.0,1.0,0.0,0.0,21.0,2.0,-2.0,4.0,3.0,-2.0,-0.0,418495.0,141338.0,-200.0,93666.0,-232.0,-331.0,0.0,0.0,0.0,99443.0,4345.0,110622.0,0.0
50331.0,1.0,1.0,3.0,35.0,5.0,-1.0,5.0,4.0,-2.0,-2.0,-81.0,203267.0,5715.0,-212.0,19685.0,100245.0,0.0,0.0,0.0,723011.0,0.0,268484.0,1.0
10000.0,1.0,0.0,0.0,21.0,3.0,-2.0,6.0,-1.0,-2.0,1.0,90107.0,197088.0,-200.0,29546.0,69752.0,63286.0,67109.0,0.0,0.0,286283.0,69288.0,62322.0,0.0
248539.0,1.0,0.0,1.0,25.0,0.0,-2.0,4.0,2.0,-2.0,-2.0,-81.0,114412.0,-200.0,-212.0,56299.0,115994.0,0.0,0.0,0.0,307102.0,128031.0,299241.0,0.0
10000.0,1.0,2.0,2.0,37.0,0.0,1.0,3.0,6.0,-2.0,-2.0,-81.0,173767.0,-200.0,110690.0,-232.0,49099.0,0.0,0.0,0.0,523214.0,0.0,131781.0,0.0
392748.0,1.0,0.0,0.0,21.0,5.0,0.0,6.0,2.0,-2.0,-2.0,242654.0,1250.0,-200.0,5988.0,8407.0,5262.0,0.0,88285.0,96959.0,0.0,202791.0,448554.0,0.0
267313.0,1.0,0.0,1.0,21.0,4.0,-0.0,3.0,-1.0,-2.0,0.0,6495.0,112081.0,-200.0,20269.0,89120.0,-331.0,0.0,40330.0,0.0,69683.0,44397.0,234264.0,0.0
78920.0,1.0,0.0,1.0,40.0,-1.0,-2.0,4.0,5.0,-2.0,-2.0,-81.0,182381.0,-200.0,-212.0,15421.0,190303.0,0.0,0.0,0.0,771760.0,0.0,70820.0,0.0
10000.0,1.0,0.0,0.0,21.0,6.0,-2.0,2.0,5.0,-2.0,-2.0,222493.0,-200.0,-200.0,21048.0,-232.0,38497.0,140023.0,0.0,0.0,0.0,34393.0,114653.0,0.0
123342.0,1.0,0.0,0.0,24.0,2.0,-2.0,1.0,-2.0,-2.0,1.0,2455.0,96787.0,-200.0,34606.0,82027.0,28463.0,0.0,0.0,0.0,41745.0,31039.0,149637.0,0.0
69349.0,1.0,0.0,0.0,35.0,-1.0,-2.0,0.0,2.0,-2.0,-2.0,43359.0,81470.0,-200.0,-212.0,-232.0,88254.0,0.0,0.0,0.0,114991.0,137132.0,283658.0,0.0
10000.0,1.0,0.0,1.0,21.0,4.0,-2.0,7.0,-1.0,-2.0,2.0,268021.0,185638.0,-200.0,171834.0,-232.0,-331.0,0.0,0.0,0.0,53316.0,0.0,277082.0,1.0
10000.0,1.0,1.0,1.0,34.0,-1.0,0.0,2.0,3.0,-2.0,-2.0,-81.0,101605.0,-200.0,85117.0,-232.0,111718.0,0.0,0.0,0.0,388683.0,0.0,248328.0,0.0
68177.0,1.0,0.0,1.0,21.0,5.0,-2.0,4.0,-0.0,-2.0,-2.0,-81.0,90653.0,-200.0,-212.0,31764.0,34992.0,0.0,0.0,0.0,43765.0,147972.0,442384.0,1.0
10000.0,1.0,0.0,0.0,29.0,2.0,-2.0,1.0,2.0,-2.0,1.0,15135.0,254694.0,-200.0,114479.0,-232.0,-331.0,0.0,0.0,0.0,276446.0,27424.0,0.0,1.0
10000.0,1.0,0.0,0.0,21.0,6.0,-2.0,3.0,-0.0,-2.0,-1.0,166746.0,114254.0,-200.0,67495.0,-232.0,-331.0,0.0,241576.0,0.0,0.0,121083.0,267909.0,1.0
184952.0,1.0,0.0,1.0,22.0,2.0,-2.0,2.0,-1.0,-2.0,-2.0,41838.0,132450.0,-200.0,-212.0,57730.0,49715.0,0.0,0.0,0.0,172615.0,106435.0,126978.0,0.0
202063.0,1.0,0.0,0.0,32.0,-1.0,0.0,-0.0,1.0,-2.0,-2.0,49830.0,62705.0,-200.0,18560.0,24363.0,32888.0,0.0,0.0,0.0,83013.0,0.0,95271.0,0.0
147877.0,1.0,0.0,1.0,21.0,3.0,-2.0,2.0,-1.0,-2.0,-0.0,48704.0,75664.0,-200.0,44975.0,56166.0,24108.0,0.0,0.0,0.0,0.0,21026.0,228176.0,0.0
33817.0,1.0,1.0,2.0,35.0,3.0,-0.0,3.0,4.0,-2.0,-2.0,-81.0,180885.0,-200.0,-212.0,-232.0,40520.0,0.0,0.0,0.0,462931.0,0.0,192660.0,0.0
18151.0,1.0,0.0,0.0,24.0,3.0,-2.0,0.0,1.0,-2.0,-2.0,83599.0,20644.0,-200.0,-212.0,-232.0,86853.0,107882.0,0.0,0.0,0.0,43744.0,193473.0,0.0
48982.0,1.0,0.0,1.0,21.0,4.0,-2.0,3.0,-0.0,-2.0,-2.0,75617.0,38957.0,-200.0,-212.0,14778.0,70279.0,13784.0,0.0,0.0,0.0,206922.0,490995.0,0.0
278850.0,1.0,0.0,1.0,35.0,-0.0,-2.0,1.0,4.0,-2.0,-2.0,-81.0,40065.0,-200.0,85878.0,38325.0,242785.0,21575.0,0.0,61037.0,582464.0,0.0,76488.0,0.0
10000.0,1.0,0.0,0.0,21.0,8.0,-2.0,3.0,5.0,-2.0,1.0,158313.0,153035.0,-200.0,90500.0,-232.0,-331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11806.0,1.0,0.0,0.0,25.0,3.0,-2.0,1.0,3.0,-2.0,-0.0,105753.0,150686.0,-200.0,109851.0,-232.0,-331.0,0.0,0.0,0.0,51950.0,0.0,0.0,0.0
10000.0,1.0,0.0,0.0,29.0,-0.0,-2.0,2.0,-1.0,-2.0,-0.0,10543.0,150726.0,-200.0,27146.0,61693.0,76830.0,35998.0,0.0,0.0,271332.0,0.0,24837.0,0.0
273208.0,1.0,0.0,0.0,33.0,1.0,-2.0,-1.0,2.0,-2.0,-2.0,-81.0,90108.0,-200.0,38701.0,29386.0,85856.0,32717.0,0.0,0.0,253713.0,45713.0,859.0,0.0
10000.0,1.0,1.0,1.0,27.0,-1.0,-2.0,3.0,1.0,-2.0,0.0,49733.0,176919.0,-200.0,188285.0,-232.0,45971.0,0.0,0.0,0.0,418461.0,0.0,119871.0,0.0
76287.0,1.0,0.0,0.0,26.0,2.0,-2.0,1.0,4.0,-2.0,-2.0,122831.0,112996.0,-200.0,19315.0,-232.0,-331.0,0.0,0.0,0.0,84816.0,106463.0,83143.0,0.0
262765.0,1.0,0.0,0.0,31.0,-0.0,-0.0,-1.0,2.0,-2.0,-1.0,48484.0,66202.0,-200.0,39628.0,-232.0,31024.0,0.0,0.0,0.0,81556.0,0.0,60169.0,0.0
280695.0,1.0,0.0,1.0,37.0,1.0,1.0,-0.0,5.0,-2.0,-2.0,-81.0,127253.0,-200.0,-212.0,-232.0,-331.0,0.0,0.0,0.0,205128.0,29382.0,71667.0,0.0
150751.0,1.0,0.0,0.0,21.0,4.0,-1.0,4.0,7.0,-2.0,-1.0,317571.0,102339.0,-200.0,147220.0,-232.0,-331.0,0.0,15339.0,0.0,63210.0,0.0,0.0,0.0
10000.0,1.0,1.0,1.0,27.0,-0.0,-2.0,5.0,3.0,-2.0,-2.0,-81.0,133241.0,-200.0,101928.0,19440.0,157235.0,0.0,0.0,0.0,579579.0,0.0,183308.0,0.0
10000.0,1.0,2.0,2.0,21.0,2.0,-0.0,7.0,2.0,-2.0,-1.0,22684.0,171468.0,-200.0,185290.0,-232.0,-331.0,0.0,0.0,0.0,449432.0,0.0,278184.0,0.0
57353.0,1.0,0.0,1.0,32.0,-0.0,-2.0,1.0,1.0,-2.0,-2.0,-81.0,65154.0,-200.0,82745.0,43890.0,120678.0,0.0,0.0,0.0,264256.0,0.0,143134.0,0.0
10000.0,1.0,0.0,0.0,24.0,4.0,-2.0,1.0,-1.0,-2.0,-1.0,33825.0,160979.0,-200.0,101286.0,44937.0,46364.0,74548.0,0.0,0.0,289577.0,0.0,0.0,0.0
10000.0,1.0,1.0,1.0,21.0,5.0,-2.0,7.0,-1.0,-2.0,-1.0,42367.0,270402.0,-200.0,197676.0,8260.0,52330.0,0.0,0.0,0.0,586984.0,0.0,0.0,1.0
187903.0,1.0,0.0,0.0,21.0,1.0,-2.0,5.0,5.0,-2.0,-2.0,71111.0,121527.0,-200.0,27131.0,-232.0,96521.0,0.0,0.0,0.0,311334.0,0.0,163105.0,0.0
152938.0,1.0,0.0,1.0,31.0,-0.0,-2.0,2.0,2.0,-2.0,-2.0,-81.0,128193.0,-200.0,-212.0,4677.0,51199.0,0.0,0.0,0.0,224773.0,9081.0,188945.0,0.0
11098.0,1.0,1.0,1.0,31.0,-0.0,-2.0,2.0,0.0,-2.0,-1.0,-81.0,132722.0,-200.0,55765.0,29985.0,51808.0,0.0,0.0,0.0,245298.0,1994.0,210639.0,0.0
10630.0,1.0,2.0,1.0,21.0,2.0,-2.0,5.0,2.0,-2.0,-2.0,-81.0,131652.0,-200.0,52197.0,-232.0,15321.0,0.0,0.0,0.0,214651.0,0.0,338176.0,0.0
258007.0,1.0,0.0,0.0,21.0,5.0,-2.0,3.0,5.0,-2.0,-0.0,351695.0,103994.0,-200.0,116638.0,-232.0,-331.0,0.0,168372.0,0.0,18128.0,93955.0,72450.0,0.0
10000.0,1.0,0.0,1.0,21.0,1.0,-2.0,3.0,-1.0,-2.0,-2.0,32316.0,128806.0,-200.0,54057.0,21687.0,34544.0,0.0,0.0,0.0,150359.0,57797.0,390911.0,0.0
10000.0,1.0,0.0,1.0,26.0,-0.0,-2.0,1.0,-1.0,-2.0,0.0,43724.0,130657.0,-200.0,144429.0,3246.0,41410.0,0.0,0.0,0.0,196878.0,0.0,124690.0,0.0
153580.0,1.0,0.0,1.0,21.0,1.0,-2.0,5.0,2.0,-2.0,-2.0,40376.0,95027.0,-200.0,9437.0,36248.0,144419.0,0.0,0.0,0.0,365403.0,91251.0,323035.0,0.0
22070.0,1.0,0.0,0.0,21.0,4.0,-2.0,2.0,6.0,-2.0,-2.0,271128.0,197068.0,-200.0,66732.0,-232.0,-331.0,0.0,44130.0,0.0,36163.0,68328.0,0.0,0.0
67671.0,1.0,0.0,0.0,29.0,-1.0,-2.0,3.0,3.0,-2.0,-2.0,25322.0,153086.0,-200.0,-212.0,-232.0,108068.0,0.0,0.0,0.0,396821.0,0.0,32668.0,0.0
83666.0,1.0,1.0,0.0,21.0,2.0,-1.0,5.0,3.0,-2.0,-0.0,98763.0,157132.0,-200.0,71716.0,332.0,-331.0,0.0,0.0,0.0,258141.0,0.0,3287.0,0.0
172374.0,1.0,0.0,1.0,31.0,-0.0,-2.0,1.0,1.0,-2.0,-2.0,-81.0,68634.0,-200.0,80019.0,44293.0,144411.0,0.0,0.0,0.0,342711.0,0.0,87245.0,0.0
398406.0,1.0,0.0,0.0,25.0,2.0,-2.0,1.0,3.0,-2.0,-2.0,24495.0,162279.0,-200.0,35859.0,9147.0,93455.0,0.0,0.0,0.0,386932.0,68901.0,0.0,0.0
218850.0,1.0,1.0,1.0,24.0,-1.0,-1.0,3.0,2.0,-2.0,-2.0,74108.0,96723.0,-200.0,148148.0,15317.0,39676.0,0.0,0.0,0.0,348831.0,0.0,225771.0,0.0
10000.0,2.0,1.0,0.0,21.0,5.0,-2.0,10.0,-1.0,-2.0,3.0,240232.0,279571.0,1057.0,280574.0,-232.0,-331.0,0.0,0.0,0.0,282626.0,0.0,38753.0,1.0
275764.0,1.0,2.0,0.0,31.0,-2.0,2.0,2.0,5.0,-2.0,-2.0,128052.0,52867.0,-200.0,109886.0,-232.0,21431.0,0.0,0.0,0.0,323988.0,0.0,197575.0,0.0
215424.0,1.0,0.0,0.0,23.0,2.0,-1.0,1.0,3.0,-2.0,0.0,182157.0,130098.0,-200.0,106542.0,-232.0,-331.0,0.0,21588.0,0.0,62648.0,0.0,0.0,0.0
129311.0,1.0,0.0,0.0,21.0,4.0,-1.0,6.0,4.0,-2.0,-2.0,86866.0,149496.0,-200.0,-212.0,-232.0,-331.0,0.0,0.0,0.0,202340.0,0.0,43003.0,0.0
10000.0,1.0,0.0,1.0,21.0,6.0,-2.0,4.0,3.0,-2.0,-2.0,25005.0,216761.0,-200.0,99515.0,-232.0,-331.0,0.0,0.0,0.0,346439.0,0.0,21864.0,1.0
98363.0,1.0,0.0,0.0,30.0,0.0,-1.0,-0.0,1.0,-2.0,-1.0,50739.0,71978.0,-200.0,31850.0,9415.0,20231.0,0.0,0.0,0.0,24724.0,0.0,23987.0,0.0
47077.0,1.0,0.0,0.0,22.0,2.0,-2.0,2.0,2.0,-2.0,-2.0,56567.0,57216.0,-200.0,-212.0,-232.0,152887.0,159945.0,0.0,0.0,211297.0,86585.0,167705.0,0.0
10000.0,1.0,0.0,1.0,21.0,4.0,-2.0,4.0,-0.0,-2.0,1.0,138641.0,171973.0,-200.0,160357.0,-232.0,-331.0,0.0,180407.0,0.0,41813.0,0.0,56003.0,0.0
